_year	sex	dep	age	rate	gor
2012	2	2	40	.0006839	8
2012	2	2	40	.0007201	9
2012	2	3	40	.0008219	1
2012	2	3	40	.0008839	2
2012	2	3	40	.000868	3
2012	2	3	40	.0008344	4
2012	2	3	40	.0007886	5
2012	2	3	40	.0007912	6
2012	2	3	40	.0006099	7
2012	2	3	40	.0008515	8
2012	2	3	40	.0008242	9
2012	2	4	40	.0011128	1
2012	2	4	40	.0011181	2
2012	2	4	40	.0011042	3
2012	2	4	40	.001074	4
2012	2	4	40	.0009481	5
2012	2	4	40	.0009707	6
2012	2	4	40	.0007492	7
2012	2	4	40	.001104	8
2012	2	4	40	.0010515	9
2012	2	5	40	.0014032	1
2012	2	5	40	.0014807	2
2012	2	5	40	.0014337	3
2012	2	5	40	.0012621	4
2012	2	5	40	.0012099	5
2012	2	5	40	.0012023	6
2012	2	5	40	.000928	7
2012	2	5	40	.0014065	8
2012	2	5	40	.0013904	9
2013	2	1	40	.0005576	1
2013	2	1	40	.0006464	2
2013	2	1	40	.0006137	3
2013	2	1	40	.0006145	4
2013	2	1	40	.0006173	5
2013	2	1	40	.0005809	6
2013	2	1	40	.0004342	7
2013	2	1	40	.0005613	8
2013	2	1	40	.0006148	9
2013	2	2	40	.0006752	1
2013	2	2	40	.0007124	2
2013	2	2	40	.0007159	3
2013	2	2	40	.0007156	4
2013	2	2	40	.0007073	5
2013	2	2	40	.0006743	6
2013	2	2	40	.0005349	7
2013	2	2	40	.0006839	8
2013	2	2	40	.0007201	9
2013	2	3	40	.0008219	1
2013	2	3	40	.0008839	2
2013	2	3	40	.000868	3
2013	2	3	40	.0008344	4
2013	2	3	40	.0007886	5
2013	2	3	40	.0007912	6
2013	2	3	40	.0006099	7
2013	2	3	40	.0008515	8
2013	2	3	40	.0008242	9
2013	2	4	40	.0011128	1
2013	2	4	40	.0011181	2
2013	2	4	40	.0011042	3
2013	2	4	40	.001074	4
2013	2	4	40	.0009481	5
2013	2	4	40	.0009707	6
2013	2	4	40	.0007492	7
2013	2	4	40	.001104	8
2013	2	4	40	.0010515	9
2013	2	5	40	.0014032	1
2013	2	5	40	.0014807	2
2013	2	5	40	.0014337	3
2013	2	5	40	.0012621	4
2013	2	5	40	.0012099	5
2013	2	5	40	.0012023	6
2013	2	5	40	.000928	7
2013	2	5	40	.0014065	8
2013	2	5	40	.0013904	9
2014	2	1	40	.0005576	1
2014	2	1	40	.0006464	2
2014	2	1	40	.0006137	3
2014	2	1	40	.0006145	4
2014	2	1	40	.0006173	5
2014	2	1	40	.0005809	6
2014	2	1	40	.0004342	7
2014	2	1	40	.0005613	8
2014	2	1	40	.0006148	9
2014	2	2	40	.0006752	1
2014	2	2	40	.0007124	2
2014	2	2	40	.0007159	3
2014	2	2	40	.0007156	4
2014	2	2	40	.0007073	5
2014	2	2	40	.0006743	6
2014	2	2	40	.0005349	7
2014	2	2	40	.0006839	8
2014	2	2	40	.0007201	9
2014	2	3	40	.0008219	1
2014	2	3	40	.0008839	2
2014	2	3	40	.000868	3
2014	2	3	40	.0008344	4
2014	2	3	40	.0007886	5
2014	2	3	40	.0007912	6
2014	2	3	40	.0006099	7
2014	2	3	40	.0008515	8
2014	2	3	40	.0008242	9
2014	2	4	40	.0011128	1
2014	2	4	40	.0011181	2
2014	2	4	40	.0011042	3
2014	2	4	40	.001074	4
2014	2	4	40	.0009481	5
2014	2	4	40	.0009707	6
2014	2	4	40	.0007492	7
2014	2	4	40	.001104	8
2014	2	4	40	.0010515	9
2014	2	5	40	.0014032	1
2014	2	5	40	.0014807	2
2014	2	5	40	.0014337	3
2014	2	5	40	.0012621	4
2014	2	5	40	.0012099	5
2014	2	5	40	.0012023	6
2014	2	5	40	.000928	7
2014	2	5	40	.0014065	8
2014	2	5	40	.0013904	9
2015	2	1	40	.0005576	1
2015	2	1	40	.0006464	2
2015	2	1	40	.0006137	3
2015	2	1	40	.0006145	4
2015	2	1	40	.0006173	5
2015	2	1	40	.0005809	6
2015	2	1	40	.0004342	7
2015	2	1	40	.0005613	8
2015	2	1	40	.0006148	9
2015	2	2	40	.0006752	1
2015	2	2	40	.0007124	2
2015	2	2	40	.0007159	3
2015	2	2	40	.0007156	4
2015	2	2	40	.0007073	5
2015	2	2	40	.0006743	6
2015	2	2	40	.0005349	7
2015	2	2	40	.0006839	8
2015	2	2	40	.0007201	9
2015	2	3	40	.0008219	1
2015	2	3	40	.0008839	2
2015	2	3	40	.000868	3
2015	2	3	40	.0008344	4
2015	2	3	40	.0007886	5
2015	2	3	40	.0007912	6
2015	2	3	40	.0006099	7
2015	2	3	40	.0008515	8
2015	2	3	40	.0008242	9
2015	2	4	40	.0011128	1
2015	2	4	40	.0011181	2
2015	2	4	40	.0011042	3
2015	2	4	40	.001074	4
2015	2	4	40	.0009481	5
2015	2	4	40	.0009707	6
2015	2	4	40	.0007492	7
2015	2	4	40	.001104	8
2015	2	4	40	.0010515	9
2015	2	5	40	.0014032	1
2015	2	5	40	.0014807	2
2015	2	5	40	.0014337	3
2015	2	5	40	.0012621	4
2015	2	5	40	.0012099	5
2015	2	5	40	.0012023	6
2015	2	5	40	.000928	7
2015	2	5	40	.0014065	8
2015	2	5	40	.0013904	9
2010	1	1	41	.0008944	1
2010	1	1	41	.0009883	2
2010	1	1	41	.0009715	3
2010	1	1	41	.0009114	4
2010	1	1	41	.0009478	5
2010	1	1	41	.000829	6
2010	1	1	41	.0007673	7
2010	1	1	41	.0008068	8
2010	1	1	41	.0009083	9
2010	1	2	41	.0010924	1
2010	1	2	41	.0012281	2
2010	1	2	41	.0011693	3
2010	1	2	41	.0011172	4
2010	1	2	41	.0011579	5
2010	1	2	41	.0010618	6
2010	1	2	41	.000936	7
2010	1	2	41	.0010421	8
2010	1	2	41	.0011448	9
2010	1	3	41	.0014059	1
2010	1	3	41	.0015787	2
2010	1	3	41	.001497	3
2010	1	3	41	.0014191	4
2010	1	3	41	.0014012	5
2010	1	3	41	.0013509	6
2010	1	3	41	.0011436	7
2010	1	3	41	.0013481	8
2010	1	3	41	.0014458	9
2010	1	4	41	.001889	1
2010	1	4	41	.0021356	2
2010	1	4	41	.0019336	3
2010	1	4	41	.0019129	4
2010	1	4	41	.0017712	5
2010	1	4	41	.0018072	6
2010	1	4	41	.0014428	7
2010	1	4	41	.0017841	8
2010	1	4	41	.0019303	9
2010	1	5	41	.0026615	1
2010	1	5	41	.0029973	2
2010	1	5	41	.0026375	3
2010	1	5	41	.0025006	4
2010	1	5	41	.0022752	5
2010	1	5	41	.0024719	6
2010	1	5	41	.0018697	7
2010	1	5	41	.0023273	8
2010	1	5	41	.002719	9
2011	1	1	41	.0009036	1
2011	1	1	41	.0009834	2
2011	1	1	41	.0009732	3
2011	1	1	41	.0009086	4
2011	1	1	41	.0009509	5
2011	1	1	41	.0008179	6
2011	1	1	41	.0007534	7
2011	1	1	41	.0007922	8
2011	1	1	41	.0009071	9
2011	1	2	41	.0010983	1
2011	1	2	41	.0012183	2
2011	1	2	41	.0011705	3
2011	1	2	41	.0011069	4
2011	1	2	41	.0011558	5
2011	1	2	41	.001048	6
2011	1	2	41	.0009106	7
2011	1	2	41	.0010238	8
2011	1	2	41	.0011411	9
2011	1	3	41	.0014096	1
2011	1	3	41	.0015687	2
2011	1	3	41	.0014968	3
2011	1	3	41	.0014048	4
2011	1	3	41	.0013939	5
2011	1	3	41	.0013379	6
2011	1	3	41	.0011053	7
2011	1	3	41	.0013278	8
2011	1	3	41	.0014412	9
2011	1	4	41	.0018921	1
2011	1	4	41	.0021167	2
2011	1	4	41	.0019366	3
2011	1	4	41	.001899	4
2011	1	4	41	.001753	5
2011	1	4	41	.0017976	6
2011	1	4	41	.0013826	7
2011	1	4	41	.0017531	8
2011	1	4	41	.0019256	9
2011	1	5	41	.0026688	1
2011	1	5	41	.0029715	2
2011	1	5	41	.0026397	3
2011	1	5	41	.0024743	4
2011	1	5	41	.0022488	5
2011	1	5	41	.0024645	6
2011	1	5	41	.001783	7
2011	1	5	41	.0022774	8
2011	1	5	41	.0027152	9
2012	1	1	41	.0009036	1
2012	1	1	41	.0009834	2
2012	1	1	41	.0009732	3
2012	1	1	41	.0009086	4
2012	1	1	41	.0009509	5
2012	1	1	41	.0008179	6
2012	1	1	41	.0007534	7
2012	1	1	41	.0007922	8
2012	1	1	41	.0009071	9
2012	1	2	41	.0010983	1
2012	1	2	41	.0012183	2
2012	1	2	41	.0011705	3
2012	1	2	41	.0011069	4
2012	1	2	41	.0011558	5
2012	1	2	41	.001048	6
2012	1	2	41	.0009106	7
2012	1	2	41	.0010238	8
2012	1	2	41	.0011411	9
2012	1	3	41	.0014096	1
2012	1	3	41	.0015687	2
2012	1	3	41	.0014968	3
2012	1	3	41	.0014048	4
2012	1	3	41	.0013939	5
2012	1	3	41	.0013379	6
2012	1	3	41	.0011053	7
2012	1	3	41	.0013278	8
2012	1	3	41	.0014412	9
2012	1	4	41	.0018921	1
2012	1	4	41	.0021167	2
2012	1	4	41	.0019366	3
2012	1	4	41	.001899	4
2012	1	4	41	.001753	5
2012	1	4	41	.0017976	6
2012	1	4	41	.0013826	7
2012	1	4	41	.0017531	8
2012	1	4	41	.0019256	9
2012	1	5	41	.0026688	1
2012	1	5	41	.0029715	2
2012	1	5	41	.0026397	3
2012	1	5	41	.0024743	4
2012	1	5	41	.0022488	5
2012	1	5	41	.0024645	6
2012	1	5	41	.001783	7
2012	1	5	41	.0022774	8
2012	1	5	41	.0027152	9
2013	1	1	41	.0009036	1
2013	1	1	41	.0009834	2
2013	1	1	41	.0009732	3
2013	1	1	41	.0009086	4
2013	1	1	41	.0009509	5
2013	1	1	41	.0008179	6
2013	1	1	41	.0007534	7
2013	1	1	41	.0007922	8
2013	1	1	41	.0009071	9
2013	1	2	41	.0010983	1
2013	1	2	41	.0012183	2
2013	1	2	41	.0011705	3
2013	1	2	41	.0011069	4
2013	1	2	41	.0011558	5
2013	1	2	41	.001048	6
2013	1	2	41	.0009106	7
2013	1	2	41	.0010238	8
2013	1	2	41	.0011411	9
2013	1	3	41	.0014096	1
2013	1	3	41	.0015687	2
2013	1	3	41	.0014968	3
2013	1	3	41	.0014048	4
2013	1	3	41	.0013939	5
2013	1	3	41	.0013379	6
2013	1	3	41	.0011053	7
2013	1	3	41	.0013278	8
2013	1	3	41	.0014412	9
2013	1	4	41	.0018921	1
2013	1	4	41	.0021167	2
2013	1	4	41	.0019366	3
2013	1	4	41	.001899	4
2013	1	4	41	.001753	5
2013	1	4	41	.0017976	6
2013	1	4	41	.0013826	7
2013	1	4	41	.0017531	8
2013	1	4	41	.0019256	9
2013	1	5	41	.0026688	1
2013	1	5	41	.0029715	2
2013	1	5	41	.0026397	3
2013	1	5	41	.0024743	4
2013	1	5	41	.0022488	5
2013	1	5	41	.0024645	6
2013	1	5	41	.001783	7
2013	1	5	41	.0022774	8
2013	1	5	41	.0027152	9
2014	1	1	41	.0009036	1
2014	1	1	41	.0009834	2
2014	1	1	41	.0009732	3
2014	1	1	41	.0009086	4
2014	1	1	41	.0009509	5
2014	1	1	41	.0008179	6
2014	1	1	41	.0007534	7
2014	1	1	41	.0007922	8
2014	1	1	41	.0009071	9
2014	1	2	41	.0010983	1
2014	1	2	41	.0012183	2
2014	1	2	41	.0011705	3
2014	1	2	41	.0011069	4
2014	1	2	41	.0011558	5
2014	1	2	41	.001048	6
2014	1	2	41	.0009106	7
2014	1	2	41	.0010238	8
2014	1	2	41	.0011411	9
2014	1	3	41	.0014096	1
2014	1	3	41	.0015687	2
2014	1	3	41	.0014968	3
2014	1	3	41	.0014048	4
2014	1	3	41	.0013939	5
2014	1	3	41	.0013379	6
2014	1	3	41	.0011053	7
2014	1	3	41	.0013278	8
2014	1	3	41	.0014412	9
2014	1	4	41	.0018921	1
2014	1	4	41	.0021167	2
2014	1	4	41	.0019366	3
2014	1	4	41	.001899	4
2014	1	4	41	.001753	5
2014	1	4	41	.0017976	6
2014	1	4	41	.0013826	7
2014	1	4	41	.0017531	8
2014	1	4	41	.0019256	9
2014	1	5	41	.0026688	1
2014	1	5	41	.0029715	2
2014	1	5	41	.0026397	3
2014	1	5	41	.0024743	4
2014	1	5	41	.0022488	5
2014	1	5	41	.0024645	6
2014	1	5	41	.001783	7
2014	1	5	41	.0022774	8
2014	1	5	41	.0027152	9
2015	1	1	41	.0009036	1
2015	1	1	41	.0009834	2
2015	1	1	41	.0009732	3
2015	1	1	41	.0009086	4
2015	1	1	41	.0009509	5
2015	1	1	41	.0008179	6
2015	1	1	41	.0007534	7
2015	1	1	41	.0007922	8
2015	1	1	41	.0009071	9
2015	1	2	41	.0010983	1
2015	1	2	41	.0012183	2
2015	1	2	41	.0011705	3
2015	1	2	41	.0011069	4
2015	1	2	41	.0011558	5
2015	1	2	41	.001048	6
2015	1	2	41	.0009106	7
2015	1	2	41	.0010238	8
2015	1	2	41	.0011411	9
2015	1	3	41	.0014096	1
2015	1	3	41	.0015687	2
2015	1	3	41	.0014968	3
2015	1	3	41	.0014048	4
2015	1	3	41	.0013939	5
2015	1	3	41	.0013379	6
2015	1	3	41	.0011053	7
2015	1	3	41	.0013278	8
2015	1	3	41	.0014412	9
2015	1	4	41	.0018921	1
2015	1	4	41	.0021167	2
2015	1	4	41	.0019366	3
2015	1	4	41	.001899	4
2015	1	4	41	.001753	5
2015	1	4	41	.0017976	6
2015	1	4	41	.0013826	7
2015	1	4	41	.0017531	8
2015	1	4	41	.0019256	9
2015	1	5	41	.0026688	1
2015	1	5	41	.0029715	2
2015	1	5	41	.0026397	3
2015	1	5	41	.0024743	4
2015	1	5	41	.0022488	5
2015	1	5	41	.0024645	6
2015	1	5	41	.001783	7
2015	1	5	41	.0022774	8
2015	1	5	41	.0027152	9
2010	2	1	41	.000604	1
2010	2	1	41	.0007133	2
2010	2	1	41	.0006768	3
2010	2	1	41	.0006827	4
2010	2	1	41	.0006783	5
2010	2	1	41	.0006447	6
2010	2	1	41	.0005121	7
2010	2	1	41	.0006299	8
2010	2	1	41	.0006778	9
2010	2	2	41	.0007363	1
2010	2	2	41	.0007931	2
2010	2	2	41	.0007889	3
2010	2	2	41	.0007958	4
2010	2	2	41	.0007854	5
2010	2	2	41	.0007522	6
2010	2	2	41	.000625	7
2010	2	2	41	.0007687	8
2010	2	2	41	.0007976	9
2010	2	3	41	.0009044	1
2010	2	3	41	.0009821	2
2010	2	3	41	.0009572	3
2010	2	3	41	.0009321	4
2010	2	3	41	.000882	5
2010	2	3	41	.0008812	6
2010	2	3	41	.0007141	7
2010	2	3	41	.0009514	8
2010	2	3	41	.0009136	9
2010	2	4	41	.0012212	1
2010	2	4	41	.0012421	2
2010	2	4	41	.0012046	3
2010	2	4	41	.0011924	4
2010	2	4	41	.0010625	5
2010	2	4	41	.0010794	6
2010	2	4	41	.0008786	7
2010	2	4	41	.0012372	8
2010	2	4	41	.0011583	9
2010	2	5	41	.0015486	1
2010	2	5	41	.0016402	2
2010	2	5	41	.0015605	3
2010	2	5	41	.0014052	4
2010	2	5	41	.001353	5
2010	2	5	41	.001339	6
2010	2	5	41	.0010871	7
2010	2	5	41	.0015713	8
2010	2	5	41	.0015224	9
2011	2	1	41	.0006055	1
2011	2	1	41	.0007045	2
2011	2	1	41	.0006685	3
2011	2	1	41	.0006751	4
2011	2	1	41	.0006751	5
2011	2	1	41	.0006325	6
2011	2	1	41	.0004873	7
2011	2	1	41	.0006174	8
2011	2	1	41	.0006705	9
2011	2	2	41	.0007345	1
2011	2	2	41	.0007784	2
2011	2	2	41	.0007807	3
2011	2	2	41	.0007869	4
2011	2	2	41	.0007761	5
2011	2	2	41	.0007362	6
2011	2	2	41	.0006003	7
2011	2	2	41	.0007524	8
2011	2	2	41	.0007865	9
2011	2	3	41	.0008963	1
2011	2	3	41	.0009687	2
2011	2	3	41	.0009476	3
2011	2	3	41	.0009183	4
2011	2	3	41	.0008685	5
2011	2	3	41	.0008665	6
2011	2	3	41	.0006847	7
2011	2	3	41	.0009375	8
2011	2	3	41	.0009019	9
2011	2	4	41	.0012176	1
2011	2	4	41	.0012292	2
2011	2	4	41	.0012066	3
2011	2	4	41	.0011831	4
2011	2	4	41	.0010479	5
2011	2	4	41	.0010664	6
2011	2	4	41	.0008417	7
2011	2	4	41	.0012173	8
2011	2	4	41	.0011528	9
2011	2	5	41	.0015416	1
2011	2	5	41	.0016331	2
2011	2	5	41	.001568	3
2011	2	5	41	.0013913	4
2011	2	5	41	.0013418	5
2011	2	5	41	.0013249	6
2011	2	5	41	.0010439	7
2011	2	5	41	.0015542	8
2011	2	5	41	.0015273	9
2012	2	1	41	.0006055	1
2012	2	1	41	.0007045	2
2012	2	1	41	.0006685	3
2012	2	1	41	.0006751	4
2012	2	1	41	.0006751	5
2012	2	1	41	.0006325	6
2012	2	1	41	.0004873	7
2012	2	1	41	.0006174	8
2012	2	1	41	.0006705	9
2012	2	2	41	.0007345	1
2012	2	2	41	.0007784	2
2012	2	2	41	.0007807	3
2012	2	2	41	.0007869	4
2012	2	2	41	.0007761	5
2012	2	2	41	.0007362	6
2012	2	2	41	.0006003	7
2012	2	2	41	.0007524	8
2012	2	2	41	.0007865	9
2012	2	3	41	.0008963	1
2012	2	3	41	.0009687	2
2012	2	3	41	.0009476	3
2012	2	3	41	.0009183	4
2012	2	3	41	.0008685	5
2012	2	3	41	.0008665	6
2012	2	3	41	.0006847	7
2012	2	3	41	.0009375	8
2012	2	3	41	.0009019	9
2012	2	4	41	.0012176	1
2012	2	4	41	.0012292	2
2012	2	4	41	.0012066	3
2012	2	4	41	.0011831	4
2012	2	4	41	.0010479	5
2012	2	4	41	.0010664	6
2012	2	4	41	.0008417	7
2012	2	4	41	.0012173	8
2012	2	4	41	.0011528	9
2012	2	5	41	.0015416	1
2012	2	5	41	.0016331	2
2012	2	5	41	.001568	3
2012	2	5	41	.0013913	4
2012	2	5	41	.0013418	5
2012	2	5	41	.0013249	6
2012	2	5	41	.0010439	7
2012	2	5	41	.0015542	8
2012	2	5	41	.0015273	9
2013	2	1	41	.0006055	1
2013	2	1	41	.0007045	2
2013	2	1	41	.0006685	3
2013	2	1	41	.0006751	4
2013	2	1	41	.0006751	5
2013	2	1	41	.0006325	6
2013	2	1	41	.0004873	7
2013	2	1	41	.0006174	8
2013	2	1	41	.0006705	9
2013	2	2	41	.0007345	1
2013	2	2	41	.0007784	2
2013	2	2	41	.0007807	3
2013	2	2	41	.0007869	4
2013	2	2	41	.0007761	5
2013	2	2	41	.0007362	6
2013	2	2	41	.0006003	7
2013	2	2	41	.0007524	8
2013	2	2	41	.0007865	9
2013	2	3	41	.0008963	1
2013	2	3	41	.0009687	2
2013	2	3	41	.0009476	3
2013	2	3	41	.0009183	4
2013	2	3	41	.0008685	5
2013	2	3	41	.0008665	6
2013	2	3	41	.0006847	7
2013	2	3	41	.0009375	8
2013	2	3	41	.0009019	9
2013	2	4	41	.0012176	1
2013	2	4	41	.0012292	2
2013	2	4	41	.0012066	3
2013	2	4	41	.0011831	4
2013	2	4	41	.0010479	5
2013	2	4	41	.0010664	6
2013	2	4	41	.0008417	7
2013	2	4	41	.0012173	8
2013	2	4	41	.0011528	9
2013	2	5	41	.0015416	1
2013	2	5	41	.0016331	2
2013	2	5	41	.001568	3
2013	2	5	41	.0013913	4
2013	2	5	41	.0013418	5
2013	2	5	41	.0013249	6
2013	2	5	41	.0010439	7
2013	2	5	41	.0015542	8
2013	2	5	41	.0015273	9
2014	2	1	41	.0006055	1
2014	2	1	41	.0007045	2
2014	2	1	41	.0006685	3
2014	2	1	41	.0006751	4
2014	2	1	41	.0006751	5
2014	2	1	41	.0006325	6
2014	2	1	41	.0004873	7
2014	2	1	41	.0006174	8
2014	2	1	41	.0006705	9
2014	2	2	41	.0007345	1
2014	2	2	41	.0007784	2
2014	2	2	41	.0007807	3
2014	2	2	41	.0007869	4
2014	2	2	41	.0007761	5
2014	2	2	41	.0007362	6
2014	2	2	41	.0006003	7
2014	2	2	41	.0007524	8
2014	2	2	41	.0007865	9
2014	2	3	41	.0008963	1
2014	2	3	41	.0009687	2
2014	2	3	41	.0009476	3
2014	2	3	41	.0009183	4
2014	2	3	41	.0008685	5
2014	2	3	41	.0008665	6
2014	2	3	41	.0006847	7
2014	2	3	41	.0009375	8
2014	2	3	41	.0009019	9
2014	2	4	41	.0012176	1
2014	2	4	41	.0012292	2
2014	2	4	41	.0012066	3
2014	2	4	41	.0011831	4
2014	2	4	41	.0010479	5
2014	2	4	41	.0010664	6
2014	2	4	41	.0008417	7
2014	2	4	41	.0012173	8
2014	2	4	41	.0011528	9
2014	2	5	41	.0015416	1
2014	2	5	41	.0016331	2
2014	2	5	41	.001568	3
2014	2	5	41	.0013913	4
2014	2	5	41	.0013418	5
2014	2	5	41	.0013249	6
2014	2	5	41	.0010439	7
2014	2	5	41	.0015542	8
2014	2	5	41	.0015273	9
2015	2	1	41	.0006055	1
2015	2	1	41	.0007045	2
2015	2	1	41	.0006685	3
2015	2	1	41	.0006751	4
2015	2	1	41	.0006751	5
2015	2	1	41	.0006325	6
2015	2	1	41	.0004873	7
2015	2	1	41	.0006174	8
2015	2	1	41	.0006705	9
2015	2	2	41	.0007345	1
2015	2	2	41	.0007784	2
2015	2	2	41	.0007807	3
2015	2	2	41	.0007869	4
2015	2	2	41	.0007761	5
2015	2	2	41	.0007362	6
2015	2	2	41	.0006003	7
2015	2	2	41	.0007524	8
2015	2	2	41	.0007865	9
2015	2	3	41	.0008963	1
2015	2	3	41	.0009687	2
2015	2	3	41	.0009476	3
2015	2	3	41	.0009183	4
2015	2	3	41	.0008685	5
2015	2	3	41	.0008665	6
2015	2	3	41	.0006847	7
2015	2	3	41	.0009375	8
2015	2	3	41	.0009019	9
2015	2	4	41	.0012176	1
2015	2	4	41	.0012292	2
2015	2	4	41	.0012066	3
2015	2	4	41	.0011831	4
2015	2	4	41	.0010479	5
2015	2	4	41	.0010664	6
2015	2	4	41	.0008417	7
2015	2	4	41	.0012173	8
2015	2	4	41	.0011528	9
2015	2	5	41	.0015416	1
2015	2	5	41	.0016331	2
2015	2	5	41	.001568	3
2015	2	5	41	.0013913	4
2015	2	5	41	.0013418	5
2015	2	5	41	.0013249	6
2015	2	5	41	.0010439	7
2015	2	5	41	.0015542	8
2015	2	5	41	.0015273	9
2010	1	1	42	.0009501	1
2010	1	1	42	.0010595	2
2010	1	1	42	.0010412	3
2010	1	1	42	.0009806	4
2010	1	1	42	.0010098	5
2010	1	1	42	.0008902	6
2010	1	1	42	.0008523	7
2010	1	1	42	.0008701	8
2010	1	1	42	.0009697	9
2010	1	2	42	.0011604	1
2010	1	2	42	.0013189	2
2010	1	2	42	.001254	3
2010	1	2	42	.0012018	4
2010	1	2	42	.001241	5
2010	1	2	42	.0011396	6
2010	1	2	42	.0010401	7
2010	1	2	42	.0011275	8
2010	1	2	42	.0012217	9
2010	1	3	42	.0014942	1
2010	1	3	42	.0017	2
2010	1	3	42	.0016068	3
2010	1	3	42	.0015273	4
2010	1	3	42	.0015139	5
2010	1	3	42	.0014505	6
2010	1	3	42	.0012717	7
2010	1	3	42	.0014662	8
2010	1	3	42	.0015437	9
2010	1	4	42	.0020096	1
2010	1	4	42	.0023078	2
2010	1	4	42	.0020775	3
2010	1	4	42	.0020608	4
2010	1	4	42	.001931	5
2010	1	4	42	.0019427	6
2010	1	4	42	.0016061	7
2010	1	4	42	.0019534	8
2010	1	4	42	.0020635	9
2010	1	5	42	.0028356	1
2010	1	5	42	.0032519	2
2010	1	5	42	.0028371	3
2010	1	5	42	.0026982	4
2010	1	5	42	.0025035	5
2010	1	5	42	.0026624	6
2010	1	5	42	.0020837	7
2010	1	5	42	.0025666	8
2010	1	5	42	.0029124	9
2011	1	1	42	.0009562	1
2011	1	1	42	.0010516	2
2011	1	1	42	.0010407	3
2011	1	1	42	.0009762	4
2011	1	1	42	.0010106	5
2011	1	1	42	.0008765	6
2011	1	1	42	.0008372	7
2011	1	1	42	.0008529	8
2011	1	1	42	.000966	9
2011	1	2	42	.0011623	1
2011	1	2	42	.0013056	2
2011	1	2	42	.0012528	3
2011	1	2	42	.001189	4
2011	1	2	42	.0012359	5
2011	1	2	42	.0011226	6
2011	1	2	42	.0010126	7
2011	1	2	42	.0011063	8
2011	1	2	42	.0012149	9
2011	1	3	42	.0014924	1
2011	1	3	42	.0016868	2
2011	1	3	42	.0016043	3
2011	1	3	42	.0015097	4
2011	1	3	42	.001503	5
2011	1	3	42	.001434	6
2011	1	3	42	.0012303	7
2011	1	3	42	.0014435	8
2011	1	3	42	.0015352	9
2011	1	4	42	.0020055	1
2011	1	4	42	.0022859	2
2011	1	4	42	.0020793	3
2011	1	4	42	.002043	4
2011	1	4	42	.0019082	5
2011	1	4	42	.0019291	6
2011	1	4	42	.0015407	7
2011	1	4	42	.0019203	8
2011	1	4	42	.0020541	9
2011	1	5	42	.0028334	1
2011	1	5	42	.0032243	2
2011	1	5	42	.0028395	3
2011	1	5	42	.002666	4
2011	1	5	42	.0024716	5
2011	1	5	42	.0026504	6
2011	1	5	42	.0019896	7
2011	1	5	42	.002515	8
2011	1	5	42	.0029028	9
2012	1	1	42	.0009562	1
2012	1	1	42	.0010516	2
2012	1	1	42	.0010407	3
2012	1	1	42	.0009762	4
2012	1	1	42	.0010106	5
2012	1	1	42	.0008765	6
2012	1	1	42	.0008372	7
2012	1	1	42	.0008529	8
2012	1	1	42	.000966	9
2012	1	2	42	.0011623	1
2012	1	2	42	.0013056	2
2012	1	2	42	.0012528	3
2012	1	2	42	.001189	4
2012	1	2	42	.0012359	5
2012	1	2	42	.0011226	6
2012	1	2	42	.0010126	7
2012	1	2	42	.0011063	8
2012	1	2	42	.0012149	9
2012	1	3	42	.0014924	1
2012	1	3	42	.0016868	2
2012	1	3	42	.0016043	3
2012	1	3	42	.0015097	4
2012	1	3	42	.001503	5
2012	1	3	42	.001434	6
2012	1	3	42	.0012303	7
2012	1	3	42	.0014435	8
2012	1	3	42	.0015352	9
2012	1	4	42	.0020055	1
2012	1	4	42	.0022859	2
2012	1	4	42	.0020793	3
2012	1	4	42	.002043	4
2012	1	4	42	.0019082	5
2012	1	4	42	.0019291	6
2012	1	4	42	.0015407	7
2012	1	4	42	.0019203	8
2012	1	4	42	.0020541	9
2012	1	5	42	.0028334	1
2012	1	5	42	.0032243	2
2012	1	5	42	.0028395	3
2012	1	5	42	.002666	4
2012	1	5	42	.0024716	5
2012	1	5	42	.0026504	6
2012	1	5	42	.0019896	7
2012	1	5	42	.002515	8
2012	1	5	42	.0029028	9
2013	1	1	42	.0009562	1
2013	1	1	42	.0010516	2
2013	1	1	42	.0010407	3
2013	1	1	42	.0009762	4
2013	1	1	42	.0010106	5
2013	1	1	42	.0008765	6
2013	1	1	42	.0008372	7
2013	1	1	42	.0008529	8
2013	1	1	42	.000966	9
2013	1	2	42	.0011623	1
2013	1	2	42	.0013056	2
2013	1	2	42	.0012528	3
2013	1	2	42	.001189	4
2013	1	2	42	.0012359	5
2013	1	2	42	.0011226	6
2013	1	2	42	.0010126	7
2013	1	2	42	.0011063	8
2013	1	2	42	.0012149	9
2013	1	3	42	.0014924	1
2013	1	3	42	.0016868	2
2013	1	3	42	.0016043	3
2013	1	3	42	.0015097	4
2013	1	3	42	.001503	5
2013	1	3	42	.001434	6
2013	1	3	42	.0012303	7
2013	1	3	42	.0014435	8
2013	1	3	42	.0015352	9
2013	1	4	42	.0020055	1
2013	1	4	42	.0022859	2
2013	1	4	42	.0020793	3
2013	1	4	42	.002043	4
2013	1	4	42	.0019082	5
2013	1	4	42	.0019291	6
2013	1	4	42	.0015407	7
2013	1	4	42	.0019203	8
2013	1	4	42	.0020541	9
2013	1	5	42	.0028334	1
2013	1	5	42	.0032243	2
2013	1	5	42	.0028395	3
